doi,rank,raw_name,raw_affiliation,matched_faculty_id,confidence_score,match_signals
10.1038/s41467-024-47121-x,4,Yongchao Yao,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, 610054, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 7, ""employee_id"": ""gen_9b7a2c64"", ""name_zh"": ""Chao You"", ""department"": ""Department of Neurosurgery, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7, ""aff_score"": 0.3245454545454545, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Cheng"
10.1038/s41467-024-47121-x,5,Yongsong Luo,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, 610054, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 15, ""employee_id"": ""gen_c42895b3"", ""name_zh"": ""Gonggong Lu"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.782608695652174, ""aff_score"": 0.368936170212766, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Scienc"
10.1038/s41467-024-47121-x,6,Shengjun Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, 250014, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 24, ""employee_id"": ""gen_1b6f6474"", ""name_zh"": ""Huan Sun"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7, ""aff_score"": 0.46923076923076923, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, J"
10.1038/s41467-024-47121-x,7,Dongdong Zheng,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, 250014, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 105, ""employee_id"": ""gen_306ec32d"", ""name_zh"": ""Xingdong Zhang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7857142857142857, ""aff_score"": 0.46923076923076923, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandon"
10.1038/s41467-024-47121-x,8,Qian Liu,"Institute for Advanced Study, Chengdu University, Chengdu, 610106, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 19, ""employee_id"": ""gen_81794865"", ""name_zh"": ""Han Liu"", ""department"": ""Department of Computer Science and Technology, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.482716049382716, ""aff_used"": ""Institute for Advanced Study, Chengdu University, Chengdu, 610106, Sichuan, China"", ""reason"": ""affiliation_mismatc"
10.1038/s41467-024-47121-x,9,Xuping Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, 250014, Shandong, China; Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, 610054, Sichuan, China; High Altitude Medical Center, West China Hospital, Sichuan University, Chengdu, 610041, Sichuan, China",112.0,94,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.8153061224489795, ""aff_used"": ""High Altitude Medical Center, West China Hospital, Sichuan University, Chengdu, 610041, Sichuan, China"", ""posterior"": 0.9407947226698465, ""fusion"": ""sigmoid_logit"", ""fusion_logit"": 2.765714285714285}, ""name_only_candidate"": null}"
10.1038/s41467-024-47121-x,10,Bo Tang,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, 250014, Shandong, China; Laoshan Laboratory, Qingdao, 266237, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 132, ""employee_id"": ""gen_ae4e5b50"", ""name_zh"": ""Yubo Wang"", ""department"": ""Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, State Key Laboratory of Hydraulics and Mountain River Engineering, Sichuan University, Chengdu, China"", ""name_score"": 0.75, ""aff_sc"
10.1038/s41467-024-51130-1,1,Zhengwei Cai,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,2,Jie Liang,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 29, ""employee_id"": ""gen_595ef3d5"", ""name_zh"": ""Jie Liang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 1.0, ""aff_score"": 0.38193832599118943, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technolo"
10.1038/s41467-024-51130-1,3,Zixiao Li,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 102, ""employee_id"": ""gen_4749a1b3"", ""name_zh"": ""Xiaolan Li"", ""department"": ""Department of Neurology and State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.3836575875486381, ""aff_used"": ""Institute of Fundamental and Frontier Sciences,"
10.1038/s41467-024-51130-1,4,Tingyu Yan,"College of Chemistry and Chemical Engineering, and Key Laboratory of Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, Heilongjiang, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 123, ""employee_id"": ""gen_64cc0aad"", ""name_zh"": ""Ying Yang"", ""department"": ""Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Wes"
10.1038/s41467-024-51130-1,5,Chaoxin Yang,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.9, ""aff_score"": 0.4323275862068965, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong N"
10.1038/s41467-024-51130-1,6,Shengjun Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 24, ""employee_id"": ""gen_1b6f6474"", ""name_zh"": ""Huan Sun"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, J"
10.1038/s41467-024-51130-1,7,Meng Yue,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,8,Xuwei Liu,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 92, ""employee_id"": ""gen_5e03590d"", ""name_zh"": ""Weizhi Liu"", ""department"": ""Sports Medicine Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.31875, ""aff_used"": ""Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Ch"
10.1038/s41467-024-51130-1,9,Ting Xie,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 85, ""employee_id"": ""gen_943e96a7"", ""name_zh"": ""Ting Xue"", ""department"": ""College of Biomass Science and Engineering, Department of Respiratory and Critical Care Medicine, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.875, ""aff_score"": 0.2, ""aff_used"": "
10.1038/s41467-024-51130-1,10,Yan Wang,"School of Materials and Energy, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 129, ""employee_id"": ""gen_d819aaf3"", ""name_zh"": ""Yuan Wang"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.9411764705882353, ""aff_score"": 0.3196, ""aff_used"": ""School of Materials and En"
10.1038/s41467-024-51130-1,11,Tingshuai Li,"Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,12,Yongsong Luo,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 15, ""employee_id"": ""gen_c42895b3"", ""name_zh"": ""Gonggong Lu"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.782608695652174, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandong Nor"
10.1038/s41467-024-51130-1,13,Dongdong Zheng,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 105, ""employee_id"": ""gen_306ec32d"", ""name_zh"": ""Xingdong Zhang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7857142857142857, ""aff_score"": 0.48685446009389677, ""aff_used"": ""College of Chemistry Chemical Engineering and Materials Science, Shandon"
10.1038/s41467-024-51130-1,14,Qian Liu,"Institute for Advanced Study, Chengdu University, Chengdu, Sichuan, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 19, ""employee_id"": ""gen_81794865"", ""name_zh"": ""Han Liu"", ""department"": ""Department of Computer Science and Technology, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.5077922077922078, ""aff_used"": ""Institute for Advanced Study, Chengdu University, Chengdu, Sichuan, China"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41467-024-51130-1,15,Jingxiang Zhao,"College of Chemistry and Chemical Engineering, and Key Laboratory of Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, Heilongjiang, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 43, ""employee_id"": ""gen_3b5fe724"", ""name_zh"": ""Lingling Zhou"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7407407407407407, ""aff_score"": 0.3923076923076923, ""aff_used"": ""College of "
10.1038/s41467-024-51130-1,16,Xuping Sun,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China; Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China, Chengdu, Sichuan, China; Center for High Altitude Medicine, West China Hospital, Sichuan University, Chengdu, Sichuan, China",112.0,92,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.766321243523316, ""aff_used"": ""Center for High Altitude Medicine, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""posterior"": 0.9235366514101296, ""fusion"": ""sigmoid_logit"", ""fusion_logit"": 2.4913989637305693}, ""name_only_candidate"": null}"
10.1038/s41467-024-51130-1,17,Bo Tang,"College of Chemistry Chemical Engineering and Materials Science, Shandong Normal University, Jinan, Shandong, China; Laoshan Laboratory, Qingdao, Shandong, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 132, ""employee_id"": ""gen_ae4e5b50"", ""name_zh"": ""Yubo Wang"", ""department"": ""Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, State Key Laboratory of Hydraulics and Mountain River Engineering, Sichuan University, Chengdu, China"", ""name_score"": 0.75, ""aff_sc"
